Date,Open,High,Low,Close,Adj Close,Volume,stock_returns,Volatility
2000-02-11,6279.7998046875,6325.7001953125,6127.39990234375,6193.2998046875,6193.2998046875,3433671000,-0.013774324451463094,0.21486872968807907
2000-02-14,6193.2998046875,6197.5,6027.5,6068.60009765625,6068.60009765625,1429935000,-0.02013461498131719,0.2081166303769813
2000-02-15,6068.60009765625,6167.5,5972.7001953125,6005.2001953125,6005.2001953125,1510016000,-0.010447203856493337,0.20795291702568275
2000-02-16,6005.2001953125,6147.39990234375,6002.5,6147.39990234375,6147.39990234375,1614733000,0.023679428229927746,0.21676815301109176
2000-02-17,6147.39990234375,6262.2001953125,6102.89990234375,6209.2998046875,6209.2998046875,1522351000,0.010069281863402058,0.21953780256523947
2000-02-18,6209.2998046875,6264.10009765625,6151.39990234375,6165.0,6165.0,1098726000,-0.0071344283704996014,0.2153685195355685
2000-02-21,6165.0,6193.60009765625,6029.89990234375,6081.60009765625,6081.60009765625,960304000,-0.013527964694849959,0.2192422631308257
2000-02-22,6081.60009765625,6172.7998046875,6002.7001953125,6014.7001953125,6014.7001953125,1830338000,-0.0110003783986935,0.21972439573775293
2000-02-23,6014.7001953125,6167.2998046875,6014.7001953125,6144.10009765625,6144.10009765625,1393864000,0.02151394053598832,0.22843871672872704
2000-02-24,6144.10009765625,6288.7998046875,6070.89990234375,6086.7001953125,6086.7001953125,1213197000,-0.00934227981826763,0.22174693437616852
2000-02-25,6086.7001953125,6198.0,6086.7001953125,6198.0,6198.0,1181230000,0.018285737939452762,0.22867197260191735
2000-02-28,6198.0,6271.10009765625,6054.10009765625,6099.60009765625,6099.60009765625,925049000,-0.01587607330489671,0.23199677531839744
2000-02-29,6099.60009765625,6245.5,6099.60009765625,6232.60009765625,6232.60009765625,1121708000,0.021804708156376584,0.2390436690929748
2000-03-01,6232.60009765625,6387.2998046875,6232.60009765625,6364.89990234375,6364.89990234375,1499256000,0.021227064566079035,0.24957090101721519
2000-03-02,6364.89990234375,6436.5,6324.2001953125,6432.10009765625,6432.10009765625,1124952000,0.010557934349879616,0.2517855451662802
2000-03-03,6432.10009765625,6506.2998046875,6403.0,6487.5,6487.5,1107792000,0.008613034856832735,0.2529716331107702
2000-03-06,6487.5,6593.2998046875,6457.0,6567.7998046875,6567.7998046875,1334247000,0.012377619219653191,0.24130503172418732
2000-03-07,6567.7998046875,6568.2998046875,6465.5,6466.5,6466.5,1164979000,-0.015423704695627483,0.24499460066510376
2000-03-08,6466.5,6479.7001953125,6387.2001953125,6411.2001953125,6411.2001953125,1315382000,-0.008551736594371029,0.23146548833911965
2000-03-09,6411.2001953125,6544.2001953125,6411.2001953125,6532.10009765625,6532.10009765625,983965000,0.018857608351108057,0.23897186483186464
2000-03-10,6532.10009765625,6642.5,6532.10009765625,6568.7001953125,6568.7001953125,1005534000,0.005603113410552751,0.23783728917451824
2000-03-13,6568.7001953125,6568.7001953125,6380.60009765625,6466.89990234375,6466.89990234375,822972000,-0.01549778341861241,0.2392981123761577
2000-03-14,6466.89990234375,6539.7001953125,6457.10009765625,6487.10009765625,6487.10009765625,753821000,0.0031236288820828406,0.2258167909363713
2000-03-15,6487.10009765625,6487.10009765625,6396.10009765625,6447.0,6447.0,1196995000,-0.006181513627443125,0.2231494585871279
2000-03-16,6447.0,6618.2001953125,6447.0,6557.2998046875,6557.2998046875,1361503000,0.017108702448813462,0.2170355627796442
2000-03-17,6557.2001953125,6713.10009765625,6504.10009765625,6558.0,6558.0,1309177000,0.0001067810430139815,0.21584609045695544
2000-03-20,6558.0,6653.39990234375,6523.2998046875,6624.5,6624.5,764551000,0.010140286672766008,0.21429843546651778
2000-03-21,6624.5,6630.60009765625,6543.39990234375,6617.89990234375,6617.89990234375,1079931000,-0.0009963163493471594,0.2063765186325818
2000-03-22,6617.89990234375,6692.2998046875,6551.7001953125,6609.60009765625,6609.60009765625,1181720000,-0.0012541447906397885,0.2003517670915014
2000-03-23,6609.60009765625,6617.7998046875,6538.7001953125,6594.60009765625,6594.60009765625,856587000,-0.002269426255503526,0.19219763222960665
2000-03-24,6594.60009765625,6755.10009765625,6594.60009765625,6738.5,6738.5,1088155000,0.021820868621721612,0.19614397139423853
2000-03-27,6738.5,6770.39990234375,6654.39990234375,6687.2001953125,6687.2001953125,789449000,-0.007612941261037287,0.19451978136543893
2000-03-28,6687.2001953125,6734.89990234375,6623.7001953125,6650.10009765625,6650.10009765625,726224000,-0.005547926871137476,0.18494559165391547
2000-03-29,6650.10009765625,6657.2998046875,6570.2998046875,6598.7998046875,6598.7998046875,892675000,-0.007714213653239654,0.1780018855798492
2000-03-30,6598.7998046875,6598.7998046875,6418.5,6445.2001953125,6445.2001953125,1119761000,-0.023276900939757206,0.1860708246670493
2000-03-31,6445.2001953125,6557.39990234375,6385.7998046875,6540.2001953125,6540.2001953125,1019644000,0.014739650766642187,0.1892484642332328
2000-04-03,6540.2001953125,6540.2001953125,6437.89990234375,6462.10009765625,6462.10009765625,949900000,-0.011941545415112165,0.1918886585310755
2000-04-04,6462.10009765625,6531.2998046875,6415.5,6427.0,6427.0,1278570000,-0.005431685849153101,0.1873684788058691
2000-04-05,6427.0,6428.5,6283.2001953125,6379.2998046875,6379.2998046875,566610000,-0.007421844610627004,0.18182793261477098
2000-04-06,6379.2998046875,6464.89990234375,6353.7998046875,6451.10009765625,6451.10009765625,1068579000,0.01125519965623667,0.18372776093979945
2000-04-07,6451.10009765625,6586.2998046875,6451.10009765625,6569.89990234375,6569.89990234375,857438000,0.01841543347477459,0.18319893405100734
2000-04-10,6569.89990234375,6579.60009765625,6510.39990234375,6533.39990234375,6533.39990234375,816581000,-0.005555640198868006,0.1832368539737358
2000-04-11,6533.39990234375,6534.0,6358.39990234375,6379.2001953125,6379.2001953125,1114607000,-0.023601755492715704,0.19314137013523758
2000-04-12,6379.2001953125,6443.5,6333.60009765625,6350.7998046875,6350.7998046875,931780000,-0.0044520299967806265,0.1930979971646812
2000-04-13,6350.7998046875,6381.89990234375,6268.39990234375,6357.0,6357.0,1107726000,0.0009762857440291928,0.19227943043166695
2000-04-14,6357.0,6359.10009765625,6149.7998046875,6178.10009765625,6178.10009765625,996451000,-0.02814219008081642,0.20284348002573263
2000-04-17,6178.10009765625,6178.10009765625,5915.2001953125,5994.60009765625,5994.60009765625,1204901000,-0.029701687751807926,0.2219370315143955
2000-04-18,5994.60009765625,6084.2001953125,5951.7001953125,6074.0,6074.0,1016954000,0.013245237555511657,0.22457208256277897
2000-04-19,6074.0,6193.60009765625,6074.0,6184.89990234375,6184.89990234375,1251275000,0.01825813341187854,0.23678659170185717
2000-04-20,6184.89990234375,6248.10009765625,6134.39990234375,6241.2001953125,6241.2001953125,879208000,0.009102862432327274,0.24032054693823382
2000-04-25,6241.2001953125,6313.7998046875,6155.7001953125,6283.0,6283.0,1028703000,0.006697398477762961,0.24237704692282794
2000-04-26,6283.0,6342.2001953125,6247.0,6256.5,6256.5,1031032000,-0.004217730383574758,0.22692129653120086
2000-04-27,6256.5,6306.2001953125,6127.89990234375,6179.2998046875,6179.2998046875,970702000,-0.012339198483577118,0.22852479932209863
2000-04-28,6179.2998046875,6341.89990234375,6179.2998046875,6327.39990234375,6327.39990234375,882175000,0.023967132577691785,0.24664788037381932
2000-05-02,6327.39990234375,6412.60009765625,6311.89990234375,6373.39990234375,6373.39990234375,1035666000,0.007269968819729744,0.24785932149938175
2000-05-03,6373.39990234375,6373.39990234375,6176.10009765625,6184.7998046875,6184.7998046875,825000000,-0.02959175644806067,0.2553148842387669
2000-05-04,6184.7998046875,6231.39990234375,6162.5,6199.60009765625,6199.60009765625,906960000,0.0023930108388525717,0.24903290282550272
2000-05-05,6199.60009765625,6267.89990234375,6190.5,6238.7998046875,6238.7998046875,845274000,0.006322941224236267,0.2483063394515574
2000-05-08,6238.7998046875,6299.39990234375,6174.2998046875,6216.2998046875,6216.2998046875,603450000,-0.0036064628942084065,0.24804047488776174
2000-05-09,6216.2998046875,6243.10009765625,6112.89990234375,6123.7998046875,6123.7998046875,901816000,-0.014880234690458294,0.25144866436910446
2000-05-10,6123.7998046875,6182.89990234375,6090.2001953125,6100.7001953125,6100.7001953125,1171742000,-0.003772103940647864,0.2471683413020752
2000-05-11,6100.60009765625,6263.60009765625,6051.5,6245.89990234375,6245.89990234375,1084977000,0.023800498694037664,0.25324125433001815
2000-05-12,6245.89990234375,6304.2001953125,6220.60009765625,6283.5,6283.5,870252000,0.006019964815981327,0.2544637160594665
2000-05-15,6283.5,6290.5,6218.2001953125,6247.7001953125,6247.7001953125,688447000,-0.0056974305223999044,0.24293086014687082
2000-05-16,6247.7001953125,6349.10009765625,6247.7001953125,6318.39990234375,6318.39990234375,982524000,0.01131611710246494,0.24597310167013695
2000-05-17,6318.39990234375,6321.60009765625,6189.2001953125,6196.2001953125,6196.2001953125,700311000,-0.019340293257778973,0.25433076956863465
2000-05-18,6196.2001953125,6256.0,6196.2001953125,6233.0,6233.0,711940000,0.005939092270669244,0.23628728135895505
2000-05-19,6232.89990234375,6237.60009765625,6039.10009765625,6045.39990234375,6045.39990234375,937082000,-0.03009788186366913,0.23689863060900773
2000-05-22,6045.39990234375,6130.10009765625,5991.89990234375,6035.5,6035.5,897441000,-0.0016375926330219892,0.23260449115463158
2000-05-23,6035.5,6128.5,6026.10009765625,6086.7998046875,6086.7998046875,819943000,0.008499677688261098,0.22554689329177668
2000-05-24,6086.7998046875,6127.10009765625,5997.60009765625,6118.60009765625,6118.60009765625,1074882000,0.0052244683559758975,0.22390757662176772
2000-05-25,6118.60009765625,6234.60009765625,6118.60009765625,6231.10009765625,6231.10009765625,1032468000,0.018386558723308966,0.23197394454834655
2000-05-26,6231.10009765625,6252.2001953125,6153.2001953125,6216.89990234375,6216.89990234375,778243000,-0.00227892267656582,0.23167218202101308
2000-05-30,6216.89990234375,6379.7001953125,6216.89990234375,6359.60009765625,6359.60009765625,979689000,0.0229535938416352,0.2400438494658803
2000-05-31,6359.60009765625,6419.89990234375,6325.5,6359.39990234375,6359.39990234375,1273734000,-3.1479229735453806e-05,0.22639419735900568
2000-06-01,6359.2998046875,6476.89990234375,6344.39990234375,6470.5,6470.5,794675000,0.01747021721582631,0.23267856298764883
2000-06-02,6470.5,6634.89990234375,6445.5,6626.39990234375,6626.39990234375,1324934000,0.024093949825167993,0.21882284533324417
2000-06-05,6626.39990234375,6635.7001953125,6540.39990234375,6546.7001953125,6546.7001953125,778810000,-0.012027602952707439,0.22495167854311496
2000-06-06,6546.7001953125,6619.60009765625,6490.0,6546.7998046875,6546.7998046875,1011856000,1.5215203389207232e-05,0.22474252151086535
2000-06-07,6546.7998046875,6546.7998046875,6476.39990234375,6503.7998046875,6503.7998046875,786068000,-0.006568094532112045,0.22591194493104602
2000-06-08,6503.7998046875,6592.7001953125,6469.7998046875,6496.60009765625,6496.60009765625,764418000,-0.0011070000995512252,0.21803562104869653
2000-06-09,6496.60009765625,6512.39990234375,6438.10009765625,6443.7998046875,6443.7998046875,661766000,-0.008127373114407699,0.22012501833112272
2000-06-12,6443.7998046875,6479.7998046875,6430.89990234375,6430.89990234375,6430.89990234375,452014000,-0.002001909235970656,0.2073649591115817
2000-06-13,6430.89990234375,6515.2001953125,6430.7998046875,6447.10009765625,6447.10009765625,769796000,0.002519117939714155,0.2067813766556856
2000-06-14,6447.10009765625,6551.7001953125,6447.10009765625,6536.2998046875,6536.2998046875,855813000,0.01383563240528507,0.2093660244874743
2000-06-15,6536.2998046875,6566.2001953125,6490.7998046875,6490.7998046875,6490.7998046875,931717000,-0.0069611250033803085,0.20897503576947693
2000-06-16,6490.7998046875,6566.7001953125,6474.89990234375,6526.0,6526.0,810817000,0.005423090585397361,0.19588419873263935
2000-06-19,6490.7998046875,6515.7001953125,6467.5,6490.2001953125,6490.2001953125,558986000,-0.005485719382087084,0.19731372108657264
2000-06-20,6490.2001953125,6536.5,6490.2001953125,6526.89990234375,6526.89990234375,615307000,0.005654634052391083,0.16123061791257257
2000-06-21,6526.89990234375,6532.5,6429.0,6477.7998046875,6477.7998046875,671106000,-0.007522728767238918,0.16476056018977764
2000-06-22,6477.7998046875,6530.7001953125,6413.7998046875,6413.7998046875,6413.7998046875,871871000,-0.009879897793952819,0.16961440811338535
2000-06-23,6413.7998046875,6413.7998046875,6367.7998046875,6391.5,6391.5,818585000,-0.0034768476358121303,0.17051735568475368
2000-06-26,6391.5,6447.7001953125,6369.0,6405.2001953125,6405.2001953125,579590000,0.0021435023566456213,0.16048970180381594
2000-06-27,6405.2001953125,6428.39990234375,6365.60009765625,6375.2998046875,6375.2998046875,792112000,-0.004668143026486771,0.16134144722358798
2000-06-28,6375.2998046875,6394.39990234375,6310.7998046875,6313.5,6313.5,811699000,-0.00969363113591315,0.14562504548479488
2000-06-29,6313.5,6321.0,6221.0,6239.0,6239.0,1070826000,-0.01180011087352495,0.15070627792897723
2000-06-30,6239.0,6323.2001953125,6239.0,6312.7001953125,6312.7001953125,925225000,0.011812821816396868,0.14348748321806976
2000-07-03,6312.7001953125,6470.39990234375,6309.2998046875,6470.39990234375,6470.39990234375,742606000,0.024981339546007675,0.14537865828667942
2000-07-04,6470.39990234375,6470.39990234375,6405.2001953125,6417.0,6417.0,661401000,-0.008252952390841783,0.14250307614816873
2000-07-05,6417.0,6446.0,6345.5,6382.5,6382.5,921487000,-0.005376344086021501,0.14324563933451187
2000-07-06,6382.5,6438.39990234375,6341.39990234375,6419.60009765625,6419.60009765625,829021000,0.005812784591656905,0.1437598726038898
2000-07-07,6419.60009765625,6502.60009765625,6390.2001953125,6497.5,6497.5,793281000,0.012134697046345622,0.15001065430245816
2000-07-10,6497.5,6515.2001953125,6463.2998046875,6466.2001953125,6466.2001953125,610792000,-0.004817207339361307,0.14825214882969315
2000-07-11,6466.2001953125,6510.10009765625,6450.5,6475.7998046875,6475.7998046875,800588000,0.001484582766546394,0.14809677013074393
2000-07-12,6475.7998046875,6545.10009765625,6466.7998046875,6518.5,6518.5,965464000,0.006593810278321399,0.14943934250359303
2000-07-13,6518.5,6530.7001953125,6460.2998046875,6475.7001953125,6475.7001953125,1048434000,-0.006565897781314667,0.14350245865546676
2000-07-14,6475.7001953125,6503.2001953125,6452.2001953125,6475.39990234375,6475.39990234375,826063000,-4.6372277853090615e-05,0.14160163387748842
2000-07-17,6475.39990234375,6525.7001953125,6473.7001953125,6525.5,6525.5,767081000,0.007736988975478809,0.1428896807226297
2000-07-18,6525.5,6531.39990234375,6444.60009765625,6450.5,6450.5,776029000,-0.011493372155390369,0.14705839909666094
2000-07-19,6450.5,6493.39990234375,6420.39990234375,6465.5,6465.5,746628000,0.002325401131695326,0.1458804282681969
2000-07-20,6465.39990234375,6491.10009765625,6440.7001953125,6469.0,6469.0,752146000,0.0005413347768927768,0.14369174787187403
2000-07-21,6469.0,6469.0,6365.5,6378.39990234375,6378.39990234375,698153000,-0.014005270931558234,0.14770796293546803
2000-07-24,6378.39990234375,6422.60009765625,6333.0,6381.2998046875,6381.2998046875,571732000,0.0004546441722295125,0.14726515861589515
2000-07-25,6381.2998046875,6402.10009765625,6354.5,6390.7001953125,6390.7001953125,701497000,0.0014731153389933027,0.14716365521219255
2000-07-26,6390.7001953125,6425.60009765625,6378.89990234375,6387.10009765625,6387.10009765625,773683000,-0.0005633338360779838,0.14627453343959207
2000-07-27,6387.10009765625,6456.2998046875,6352.10009765625,6352.10009765625,6352.10009765625,1037890000,-0.0054797951284407675,0.14354668801210332
2000-07-28,6352.10009765625,6390.2998046875,6332.60009765625,6335.7001953125,6335.7001953125,947097000,-0.002581807920470469,0.1374515984450568
2000-07-31,6335.7001953125,6365.2998046875,6274.89990234375,6365.2998046875,6365.2998046875,717274000,0.004671876582307277,0.13260152686269988
2000-08-01,6365.2998046875,6403.10009765625,6331.5,6379.39990234375,6379.39990234375,653743000,0.0022151505960279483,0.1004587948168515
2000-08-02,6379.10009765625,6424.7001953125,6378.39990234375,6391.2998046875,6391.2998046875,1028551000,0.001865363909758777,0.0970399386777448
2000-08-03,6391.2998046875,6399.89990234375,6296.39990234375,6317.10009765625,6317.10009765625,994239000,-0.011609486223260967,0.10314681158987982
2000-08-04,6317.10009765625,6415.0,6317.10009765625,6363.5,6363.5,726236000,0.007345126977007288,0.10438930396054781
2000-08-07,6363.5,6400.60009765625,6355.10009765625,6387.7998046875,6387.7998046875,654157000,0.003818622564233598,0.09584624268641458
2000-08-08,6387.7998046875,6420.0,6350.2998046875,6358.10009765625,6358.10009765625,806944000,-0.0046494423650308425,0.09576334283836263
2000-08-09,6358.10009765625,6463.10009765625,6358.10009765625,6414.0,6414.0,815315000,0.008791919203089638,0.10088987090732111
2000-08-10,6414.0,6414.0,6369.39990234375,6387.2998046875,6387.2998046875,675430000,-0.00416279939390396,0.09841865698077532
2000-08-11,6387.2998046875,6394.60009765625,6348.39990234375,6384.5,6384.5,893911000,-0.0004383393253977186,0.09638067564127323
2000-08-14,6384.5,6451.2001953125,6365.5,6419.89990234375,6419.89990234375,626670000,0.005544663222452728,0.09863256763877316
2000-08-15,6419.89990234375,6482.7998046875,6419.89990234375,6475.5,6475.5,826280000,0.008660586380163204,0.0995906013858163
2000-08-16,6475.5,6553.5,6457.0,6532.10009765625,6532.10009765625,929615000,0.008740652869469567,0.09583425207869999
2000-08-17,6532.0,6537.39990234375,6482.0,6518.2001953125,6518.2001953125,899928000,-0.0021279377437490865,0.09606388382021541
2000-08-18,6518.2001953125,6552.0,6510.7998046875,6543.7001953125,6543.7001953125,804673000,0.003912122861512879,0.09679438809678226
2000-08-21,6543.7001953125,6555.5,6491.39990234375,6542.2001953125,6542.2001953125,605220000,-0.0002292281056938128,0.08197924659467508
2000-08-22,6542.2001953125,6605.2001953125,6520.2998046875,6584.7998046875,6584.7998046875,1119516000,0.006511511128247438,0.08383547125514111
2000-08-23,6584.7998046875,6590.7001953125,6535.2001953125,6566.2001953125,6566.2001953125,982635000,-0.002824627919858602,0.08510743865888183
2000-08-24,6566.2001953125,6605.5,6546.7001953125,6557.0,6557.0,1066864000,-0.00140114450349349,0.08537488580956241
2000-08-25,6557.0,6619.10009765625,6538.2998046875,6563.7001953125,6563.7001953125,864787000,0.001021838540872455,0.08197230736469695
2000-08-29,6563.7001953125,6601.10009765625,6560.2001953125,6586.2998046875,6586.2998046875,717816000,0.0034431202983860043,0.0808285155026348
2000-08-30,6586.2998046875,6624.89990234375,6586.10009765625,6615.10009765625,6615.10009765625,932981000,0.004372757667097549,0.08070996794452476
2000-08-31,6615.10009765625,6675.7001953125,6585.2001953125,6672.7001953125,6672.7001953125,1410547000,0.00870736599687394,0.08398251753976602
2000-09-01,6672.7001953125,6838.60009765625,6672.7001953125,6795.0,6795.0,1315938000,0.018328382979564184,0.10017690964765485
2000-09-04,6795.0,6828.7001953125,6783.0,6798.10009765625,6798.10009765625,787014000,0.0004562321789918222,0.08652043914462913
2000-09-05,6798.10009765625,6809.5,6737.60009765625,6752.5,6752.5,882282000,-0.00670777084791252,0.09192966333830617
2000-09-06,6752.5,6766.0,6688.39990234375,6694.7001953125,6694.7001953125,876857000,-0.008559763744909299,0.09956548981464992
2000-09-07,6694.7001953125,6709.10009765625,6668.5,6689.2001953125,6689.2001953125,997218000,-0.0008215453776183601,0.09719200517817392
2000-09-08,6689.2001953125,6704.2001953125,6561.10009765625,6600.7001953125,6600.7001953125,924099000,-0.013230281261729426,0.10784772705901093
2000-09-11,6600.7001953125,6604.10009765625,6392.10009765625,6582.0,6582.0,964384000,-0.0028330623659865717,0.10711732408487756
2000-09-12,6582.0,6582.0,6528.5,6555.5,6555.5,869437000,-0.004026131874810046,0.10855478613902063
2000-09-13,6555.5,6559.7998046875,6454.10009765625,6478.2001953125,6478.2001953125,1013759000,-0.011791595559072499,0.11595557854853647
2000-09-14,6478.2001953125,6580.60009765625,6460.7001953125,6555.5,6555.5,1073628000,0.011932296371981899,0.11921478929483534
2000-09-15,6555.5,6559.2001953125,6417.2998046875,6417.2998046875,6417.2998046875,1124449000,-0.021081564382960827,0.13623181985442329
2000-09-18,6417.2998046875,6464.2998046875,6371.39990234375,6410.2001953125,6410.2001953125,788776000,-0.0011063234679816736,0.1361567160464709
2000-09-19,6410.2001953125,6413.39990234375,6360.60009765625,6403.5,6403.5,935475000,-0.0010452396350116855,0.13514371758374286
2000-09-20,6403.5,6425.39990234375,6259.7001953125,6279.89990234375,6279.89990234375,948538000,-0.019301959499687715,0.14856271259022893
2000-09-21,6279.89990234375,6281.10009765625,6150.5,6199.2001953125,6199.2001953125,1400661000,-0.012850476645516529,0.14981755314494669
2000-09-22,6199.2001953125,6205.89990234375,6075.10009765625,6205.89990234375,6205.89990234375,1176641000,0.001080737324198111,0.15039819380407482
2000-09-25,6205.89990234375,6310.0,6205.89990234375,6257.10009765625,6257.10009765625,988136000,0.008250245108395005,0.15482524099256653
2000-09-26,6257.10009765625,6257.60009765625,6192.7001953125,6213.2001953125,6213.2001953125,853537000,-0.007016014073387367,0.1552150721866215
2000-09-27,6213.2001953125,6312.5,6200.7001953125,6269.2998046875,6269.2998046875,1098135000,0.009029100561949388,0.15891313652727
2000-09-28,6269.2998046875,6290.60009765625,6210.7998046875,6264.10009765625,6264.10009765625,995853000,-0.0008293919884581058,0.15725798020514725
2000-09-29,6264.10009765625,6325.7001953125,6240.2998046875,6294.2001953125,6294.2001953125,816115000,0.004805175074950041,0.15443577654938925
2000-10-02,6294.2001953125,6358.2001953125,6284.5,6284.5,6284.5,857794000,-0.0015411323141142352,0.1353534494503069
2000-10-03,6284.5,6364.60009765625,6284.5,6345.0,6345.0,858136000,0.009626859734266802,0.14209542130448463
2000-10-04,6345.0,6354.2001953125,6283.7998046875,6334.89990234375,6334.89990234375,936017000,-0.0015918199615839734,0.1416485649908102
2000-10-05,6334.89990234375,6393.10009765625,6330.89990234375,6382.0,6382.0,907715000,0.007435018450540065,0.14440247860755662
2000-10-06,6382.0,6412.5,6342.2001953125,6391.2001953125,6391.2001953125,998179000,0.0014415849753213195,0.14486997632132476
2000-10-09,6391.2001953125,6391.2001953125,6253.60009765625,6264.7998046875,6264.7998046875,673410000,-0.019777254156066904,0.1523875738357143
2000-10-10,6264.7998046875,6299.7001953125,6240.39990234375,6247.7001953125,6247.7001953125,1187386000,-0.002729474190413139,0.15238475083865788
2000-10-11,6247.7001953125,6247.7001953125,6098.10009765625,6117.60009765625,6117.60009765625,1182103000,-0.020823678087796393,0.1645847359966399
2000-10-12,6117.60009765625,6211.7998046875,6068.2998046875,6131.89990234375,6131.89990234375,972282000,0.0023374860172664658,0.16268773427264022
2000-10-13,6131.89990234375,6209.60009765625,6050.7001953125,6209.60009765625,6209.60009765625,1102152000,0.012671471574870585,0.16349506416085519
2000-10-16,6209.60009765625,6292.0,6209.60009765625,6285.7001953125,6285.7001953125,957111000,0.012255233261313059,0.15679469317518058
2000-10-17,6285.7001953125,6290.0,6196.10009765625,6203.2998046875,6203.2998046875,1033527000,-0.013109182440239397,0.16211049323730908
2000-10-18,6203.2001953125,6203.2001953125,6017.2001953125,6148.2001953125,6148.2001953125,997211000,-0.008882306370774473,0.1639956654972296
2000-10-19,6148.2001953125,6246.10009765625,6148.2001953125,6218.89990234375,6218.89990234375,922598000,0.011499252591864684,0.1576693140370684
2000-10-20,6218.89990234375,6294.5,6210.2998046875,6276.2998046875,6276.2998046875,1054243000,0.009229912564136633,0.15440759481490302
2000-10-23,6276.2998046875,6326.7001953125,6271.5,6315.89990234375,6315.89990234375,731498000,0.006309465590964125,0.15559541430996474
2000-10-24,6315.89990234375,6452.7998046875,6299.39990234375,6438.39990234375,6438.39990234375,1113057000,0.01939549421208242,0.1661312133863532
2000-10-25,6438.39990234375,6438.39990234375,6330.0,6367.7998046875,6367.7998046875,963996000,-0.010965472590565462,0.16904759660877514
2000-10-26,6367.7998046875,6389.0,6282.7001953125,6302.2998046875,6302.2998046875,868544000,-0.010286127392350464,0.17095169317723816
2000-10-27,6302.2998046875,6407.89990234375,6302.2998046875,6366.60009765625,6366.60009765625,796202000,0.010202671240889805,0.17410980991198646
